ID,overetch,distance,coeff(1),coeff(2),coeff(3),coeff(4)
2003,0.5,30.0,1.5,-1.5,0.0,0.0
2004,0.5,30.0,1.5,-1.5,0.0,1.5
2006,0.5,30.0,1.5,-1.5,1.5,0.0
2008,0.5,30.0,1.5,0.0,-1.5,-1.5
2005,0.5,30.0,1.5,-1.5,1.5,-1.5
2007,0.5,30.0,1.5,-1.5,1.5,1.5
2001,0.5,30.0,1.5,-1.5,-1.5,1.5
2009,0.5,30.0,1.5,0.0,-1.5,0.0
2010,0.5,30.0,1.5,0.0,-1.5,1.5
2012,0.5,30.0,1.5,0.0,0.0,0.0
2013,0.5,30.0,1.5,0.0,0.0,1.5
2011,0.5,30.0,1.5,0.0,0.0,-1.5
2014,0.5,30.0,1.5,0.0,1.5,-1.5
2015,0.5,30.0,1.5,0.0,1.5,0.0
2016,0.5,30.0,1.5,0.0,1.5,1.5
2017,0.5,30.0,1.5,1.5,-1.5,-1.5
2018,0.5,30.0,1.5,1.5,-1.5,0.0
2021,0.5,30.0,1.5,1.5,0.0,0.0
2023,0.5,30.0,1.5,1.5,1.5,-1.5
2020,0.5,30.0,1.5,1.5,0.0,-1.5
2019,0.5,30.0,1.5,1.5,-1.5,1.5
2024,0.5,30.0,1.5,1.5,1.5,0.0
2022,0.5,30.0,1.5,1.5,0.0,1.5
2025,0.5,30.0,1.5,1.5,1.5,1.5
